symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AMZN,2025-08-06 13:45:00+00:00,214.54,214.59,214.035,214.11,122674.0,2106.0,214.421551
AMZN,2025-08-06 13:46:00+00:00,214.1225,214.15,213.93,214.03,105282.0,1836.0,214.038682
AMZN,2025-08-06 13:47:00+00:00,214.02,214.15,213.9,214.12,96754.0,1664.0,214.018854
AMZN,2025-08-06 13:48:00+00:00,214.11,214.27,214.085,214.255,85596.0,1684.0,214.156349
AMZN,2025-08-06 13:49:00+00:00,214.26,214.3705,214.1804,214.223,88500.0,1557.0,214.28473
AMZN,2025-08-06 13:50:00+00:00,214.22,214.28,213.96,214.03,120773.0,2017.0,214.055037
AMZN,2025-08-06 13:51:00+00:00,214.025,214.1,213.8,213.84,153852.0,2376.0,213.97625
AMZN,2025-08-06 13:52:00+00:00,213.83,214.0,213.8,213.9723,93041.0,1659.0,213.886574
AMZN,2025-08-06 13:53:00+00:00,213.98,214.1197,213.87,214.1005,104807.0,1590.0,213.996896
AMZN,2025-08-06 13:54:00+00:00,214.0983,214.17,213.99,214.08,99962.0,1614.0,214.08037
AMZN,2025-08-06 13:55:00+00:00,214.085,214.27,213.82,214.16,136882.0,2132.0,214.107226
AMZN,2025-08-06 13:56:00+00:00,214.14,214.3997,214.14,214.1501,101589.0,1713.0,214.271593
AMZN,2025-08-06 13:57:00+00:00,214.16,214.16,213.76,213.79,101660.0,1929.0,213.867751
AMZN,2025-08-06 13:58:00+00:00,213.81,214.19,213.75,214.15,135910.0,2281.0,213.992266
AMZN,2025-08-06 13:59:00+00:00,214.18,214.27,213.82,213.82,125360.0,1975.0,214.106048
AMZN,2025-08-06 14:00:00+00:00,213.825,214.2,213.7409,214.14,113449.0,1956.0,213.945603
AMZN,2025-08-06 14:01:00+00:00,214.1201,214.37,214.08,214.23,114182.0,1883.0,214.237221
AMZN,2025-08-06 14:02:00+00:00,214.21,214.49,214.12,214.4,143250.0,3058.0,214.318614
AMZN,2025-08-06 14:03:00+00:00,214.39,214.58,214.39,214.58,100122.0,1801.0,214.47285
AMZN,2025-08-06 14:04:00+00:00,214.5635,214.7,214.48,214.67,199284.0,2313.0,214.581566
AMZN,2025-08-06 14:05:00+00:00,214.675,214.84,214.58,214.815,140176.0,1918.0,214.680062
AMZN,2025-08-06 14:06:00+00:00,214.81,215.09,214.8,215.09,133014.0,2172.0,214.970402
AMZN,2025-08-06 14:07:00+00:00,215.0843,215.1482,214.86,214.9565,111966.0,1959.0,215.017461
AMZN,2025-08-06 14:08:00+00:00,214.98,215.21,214.91,215.1898,103276.0,1748.0,215.078763
AMZN,2025-08-06 14:09:00+00:00,215.17,215.38,215.12,215.3544,158865.0,2098.0,215.239977
AMZN,2025-08-06 14:10:00+00:00,215.38,215.56,215.34,215.51,189764.0,2489.0,215.470504
AMZN,2025-08-06 14:11:00+00:00,215.52,215.77,215.48,215.6692,178963.0,2626.0,215.600893
AMZN,2025-08-06 14:12:00+00:00,215.65,215.6699,215.28,215.285,103687.0,1937.0,215.423484
AMZN,2025-08-06 14:13:00+00:00,215.285,215.55,215.23,215.3372,108499.0,1850.0,215.410374
AMZN,2025-08-06 14:14:00+00:00,215.33,215.4432,215.24,215.25,98947.0,1469.0,215.324134
AMZN,2025-08-06 14:15:00+00:00,215.245,215.4495,215.21,215.39,118384.0,1804.0,215.334028
AMZN,2025-08-06 14:16:00+00:00,215.4004,215.4004,215.055,215.14,118545.0,2176.0,215.203112
AMZN,2025-08-06 14:17:00+00:00,215.15,215.15,214.88,215.055,125799.0,1948.0,214.997934
AMZN,2025-08-06 14:18:00+00:00,215.055,215.31,215.04,215.288,122852.0,1583.0,215.201505
AMZN,2025-08-06 14:19:00+00:00,215.28,215.41,215.24,215.335,106849.0,1624.0,215.334325
AMZN,2025-08-06 14:20:00+00:00,215.32,215.52,215.28,215.3243,173271.0,1854.0,215.435841
AMZN,2025-08-06 14:21:00+00:00,215.33,215.415,215.22,215.355,64265.0,1392.0,215.314633
AMZN,2025-08-06 14:22:00+00:00,215.38,215.59,215.35,215.495,104173.0,1776.0,215.45604
AMZN,2025-08-06 14:23:00+00:00,215.5035,215.59,215.12,215.19,111852.0,1711.0,215.366084
AMZN,2025-08-06 14:24:00+00:00,215.21,215.36,215.13,215.1389,112088.0,1705.0,215.281275
AMZN,2025-08-06 14:25:00+00:00,215.15,215.17,215.0,215.01,85309.0,1574.0,215.075478
AMZN,2025-08-06 14:26:00+00:00,215.02,215.1799,215.0175,215.1001,68116.0,1092.0,215.091196
AMZN,2025-08-06 14:27:00+00:00,215.13,215.35,215.0991,215.265,74159.0,1312.0,215.233686
AMZN,2025-08-06 14:28:00+00:00,215.28,215.35,215.185,215.2668,44079.0,1074.0,215.281051
AMZN,2025-08-06 14:29:00+00:00,215.27,215.58,215.25,215.46,135941.0,1979.0,215.496105
AMZN,2025-08-06 14:30:00+00:00,215.47,215.53,215.2984,215.495,109958.0,1683.0,215.434279
AMZN,2025-08-06 14:31:00+00:00,215.48,215.7,215.46,215.5117,118213.0,1670.0,215.595688
AMZN,2025-08-06 14:32:00+00:00,215.54,215.58,215.14,215.195,95413.0,1424.0,215.380558
AMZN,2025-08-06 14:33:00+00:00,215.19,215.44,215.185,215.44,77374.0,1276.0,215.301466
AMZN,2025-08-06 14:34:00+00:00,215.415,215.57,215.38,215.56,88177.0,1201.0,215.453024
AMZN,2025-08-06 14:35:00+00:00,215.56,215.73,215.4432,215.725,99183.0,1542.0,215.570381
AMZN,2025-08-06 14:36:00+00:00,215.73,215.88,215.6,215.79,171155.0,1975.0,215.734457
AMZN,2025-08-06 14:37:00+00:00,215.79,215.7934,215.62,215.66,102162.0,1453.0,215.702297
AMZN,2025-08-06 14:38:00+00:00,215.66,215.84,215.66,215.7455,98591.0,1458.0,215.7926
AMZN,2025-08-06 14:39:00+00:00,215.745,215.8396,215.6068,215.78,117078.0,1713.0,215.706935
AMZN,2025-08-06 14:40:00+00:00,215.77,215.8176,215.67,215.81,66665.0,1111.0,215.73427
AMZN,2025-08-06 14:41:00+00:00,215.81,216.155,215.77,216.1473,201453.0,2691.0,215.993974
AMZN,2025-08-06 14:42:00+00:00,216.14,216.24,216.1,216.13,182364.0,2204.0,216.163859
AMZN,2025-08-06 14:43:00+00:00,216.13,216.35,216.1,216.31,146013.0,2289.0,216.234182
AMZN,2025-08-06 14:44:00+00:00,216.315,216.45,216.31,216.4,128943.0,1979.0,216.382735
AMZN,2025-08-06 14:45:00+00:00,216.41,216.645,216.38,216.62,125129.0,1980.0,216.565126
AMZN,2025-08-06 14:46:00+00:00,216.61,216.68,216.54,216.595,130083.0,1940.0,216.617499
AMZN,2025-08-06 14:47:00+00:00,216.595,216.75,216.435,216.7,157764.0,2075.0,216.58907
AMZN,2025-08-06 14:48:00+00:00,216.72,216.8,216.66,216.7,116676.0,1736.0,216.730358
AMZN,2025-08-06 14:49:00+00:00,216.69,216.755,216.64,216.64,126884.0,1724.0,216.68109
AMZN,2025-08-06 14:50:00+00:00,216.64,216.8568,216.55,216.81,97407.0,1570.0,216.68416
AMZN,2025-08-06 14:51:00+00:00,216.835,217.09,216.81,217.0,332764.0,3029.0,216.967838
AMZN,2025-08-06 14:52:00+00:00,216.985,217.19,216.76,216.91,251922.0,3247.0,217.029946
AMZN,2025-08-06 14:53:00+00:00,216.91,217.0,216.75,216.845,142731.0,2099.0,216.887547
AMZN,2025-08-06 14:54:00+00:00,216.84,217.094,216.81,217.08,69391.0,1309.0,216.957836
AMZN,2025-08-06 14:55:00+00:00,217.07,217.28,217.07,217.215,153659.0,2043.0,217.190004
AMZN,2025-08-06 14:56:00+00:00,217.225,217.3619,217.16,217.25,141088.0,1938.0,217.274087
AMZN,2025-08-06 14:57:00+00:00,217.26,217.43,217.23,217.39,136569.0,1977.0,217.334817
AMZN,2025-08-06 14:58:00+00:00,217.388,217.78,217.388,217.765,282117.0,3687.0,217.625899
AMZN,2025-08-06 14:59:00+00:00,217.75,217.755,217.52,217.6453,158239.0,2155.0,217.624876
AMZN,2025-08-06 15:00:00+00:00,217.6446,217.91,217.6,217.9,142799.0,1855.0,217.753074
AMZN,2025-08-06 15:01:00+00:00,217.9,218.03,217.771,217.795,306025.0,3756.0,217.935374
AMZN,2025-08-06 15:02:00+00:00,217.8,217.82,217.6127,217.81,131055.0,1657.0,217.741391
AMZN,2025-08-06 15:03:00+00:00,217.82,217.83,217.46,217.515,165197.0,2241.0,217.565056
AMZN,2025-08-06 15:04:00+00:00,217.515,217.58,217.39,217.46,88250.0,1538.0,217.488223
AMZN,2025-08-06 15:05:00+00:00,217.43,217.43,217.13,217.13,159287.0,2058.0,217.237273
AMZN,2025-08-06 15:06:00+00:00,217.155,217.59,217.155,217.57,123022.0,1748.0,217.322128
AMZN,2025-08-06 15:07:00+00:00,217.56,217.62,217.379,217.389,117797.0,1601.0,217.539684
AMZN,2025-08-06 15:08:00+00:00,217.392,217.52,217.31,217.46,89415.0,1584.0,217.400793
AMZN,2025-08-06 15:09:00+00:00,217.45,217.48,217.4034,217.452,51697.0,964.0,217.449233
AMZN,2025-08-06 15:10:00+00:00,217.455,217.575,217.33,217.33,123543.0,1569.0,217.437608
AMZN,2025-08-06 15:11:00+00:00,217.3399,217.43,217.2401,217.295,144155.0,1610.0,217.358879
AMZN,2025-08-06 15:12:00+00:00,217.295,217.35,217.24,217.3,78277.0,1153.0,217.292289
AMZN,2025-08-06 15:13:00+00:00,217.32,217.33,217.185,217.21,58115.0,1081.0,217.248177
AMZN,2025-08-06 15:14:00+00:00,217.22,217.55,217.22,217.48,163235.0,1683.0,217.379965
AMZN,2025-08-06 15:15:00+00:00,217.475,217.5,217.3401,217.36,76959.0,1393.0,217.420769
AMZN,2025-08-06 15:16:00+00:00,217.35,217.4795,217.28,217.39,75821.0,1197.0,217.386097
AMZN,2025-08-06 15:17:00+00:00,217.405,217.4697,217.35,217.4299,68579.0,1181.0,217.424983
AMZN,2025-08-06 15:18:00+00:00,217.42,217.6789,217.375,217.58,111898.0,1603.0,217.555999
AMZN,2025-08-06 15:19:00+00:00,217.56,217.56,217.3463,217.37,72084.0,1118.0,217.452324
AMZN,2025-08-06 15:20:00+00:00,217.36,217.44,217.18,217.3009,159165.0,1725.0,217.317962
AMZN,2025-08-06 15:21:00+00:00,217.305,217.5,217.25,217.43,105057.0,1549.0,217.373539
AMZN,2025-08-06 15:22:00+00:00,217.4201,217.53,217.3486,217.5,92056.0,1347.0,217.442707
AMZN,2025-08-06 15:23:00+00:00,217.5,217.6,217.44,217.4588,56431.0,1063.0,217.526974
AMZN,2025-08-06 15:24:00+00:00,217.45,217.52,217.45,217.495,68447.0,1200.0,217.481887
AMZN,2025-08-06 15:25:00+00:00,217.4801,217.555,217.4,217.51,88076.0,1364.0,217.493613
AMZN,2025-08-06 15:26:00+00:00,217.51,217.6799,217.49,217.63,119817.0,1509.0,217.576635
AMZN,2025-08-06 15:27:00+00:00,217.63,217.67,217.46,217.55,84444.0,1455.0,217.554131
AMZN,2025-08-06 15:28:00+00:00,217.56,217.665,217.555,217.665,95328.0,1384.0,217.601077
AMZN,2025-08-06 15:29:00+00:00,217.67,217.68,217.44,217.51,126155.0,1822.0,217.511985
AMZN,2025-08-06 15:30:00+00:00,217.49,217.625,217.43,217.62,75252.0,1242.0,217.504693
AMZN,2025-08-06 15:31:00+00:00,217.622,217.69,217.55,217.65,89317.0,1463.0,217.622088
AMZN,2025-08-06 15:32:00+00:00,217.665,217.74,217.62,217.7,132638.0,1834.0,217.689309
AMZN,2025-08-06 15:33:00+00:00,217.7,217.71,217.53,217.63,79145.0,1485.0,217.60895
AMZN,2025-08-06 15:34:00+00:00,217.63,217.7,217.6,217.67,85324.0,1370.0,217.646955
AMZN,2025-08-06 15:35:00+00:00,217.67,217.71,217.59,217.655,89316.0,1435.0,217.640307
AMZN,2025-08-06 15:36:00+00:00,217.659,217.86,217.659,217.785,136342.0,2051.0,217.778578
AMZN,2025-08-06 15:37:00+00:00,217.795,217.88,217.72,217.82,154432.0,1931.0,217.828182
AMZN,2025-08-06 15:38:00+00:00,217.83,217.85,217.62,217.69,135476.0,1995.0,217.725355
AMZN,2025-08-06 15:39:00+00:00,217.69,217.77,217.54,217.7276,81105.0,1222.0,217.662986
AMZN,2025-08-06 15:40:00+00:00,217.72,217.74,217.4801,217.58,85091.0,1455.0,217.610149
AMZN,2025-08-06 15:41:00+00:00,217.59,217.85,217.531,217.85,103752.0,1373.0,217.720488
AMZN,2025-08-06 15:42:00+00:00,217.85,217.89,217.8,217.88,91345.0,1404.0,217.852044
AMZN,2025-08-06 15:43:00+00:00,217.88,217.8899,217.76,217.85,62979.0,1129.0,217.84776
AMZN,2025-08-06 15:44:00+00:00,217.83,217.86,217.7783,217.79,38142.0,825.0,217.820429
AMZN,2025-08-06 15:45:00+00:00,217.78,217.82,217.7,217.7901,42899.0,862.0,217.766105
AMZN,2025-08-06 15:46:00+00:00,217.8,217.94,217.76,217.93,135518.0,1465.0,217.852141
AMZN,2025-08-06 15:47:00+00:00,217.93,218.02,217.91,217.94,156674.0,1837.0,217.987568
AMZN,2025-08-06 15:48:00+00:00,217.9438,218.0,217.87,217.951,56560.0,1034.0,217.928729
AMZN,2025-08-06 15:49:00+00:00,217.945,218.01,217.87,217.9001,105148.0,1256.0,217.947285
AMZN,2025-08-06 15:50:00+00:00,217.905,218.0768,217.9001,218.0716,121996.0,1526.0,218.006826
AMZN,2025-08-06 15:51:00+00:00,218.07,218.26,218.06,218.19,161465.0,2102.0,218.168967
AMZN,2025-08-06 15:52:00+00:00,218.17,218.25,218.1103,218.15,58163.0,1011.0,218.165305
AMZN,2025-08-06 15:53:00+00:00,218.145,218.2,218.13,218.1797,68365.0,1009.0,218.158954
AMZN,2025-08-06 15:54:00+00:00,218.1635,218.1976,218.1,218.13,65212.0,1026.0,218.151321
AMZN,2025-08-06 15:55:00+00:00,218.13,218.3,218.0601,218.28,75122.0,1263.0,218.195227
AMZN,2025-08-06 15:56:00+00:00,218.2778,218.3299,218.17,218.32,67492.0,1155.0,218.25344
AMZN,2025-08-06 15:57:00+00:00,218.32,218.36,218.265,218.2847,83710.0,1296.0,218.326562
AMZN,2025-08-06 15:58:00+00:00,218.285,218.38,218.275,218.34,74961.0,1060.0,218.338399
AMZN,2025-08-06 15:59:00+00:00,218.345,218.57,218.345,218.485,133151.0,1838.0,218.472615
AMZN,2025-08-06 16:00:00+00:00,218.49,218.56,218.29,218.3432,115838.0,1623.0,218.448676
AMZN,2025-08-06 16:01:00+00:00,218.33,218.4399,218.3028,218.3301,63360.0,1086.0,218.376294
AMZN,2025-08-06 16:02:00+00:00,218.3355,218.51,218.3345,218.37,87254.0,1386.0,218.445399
AMZN,2025-08-06 16:03:00+00:00,218.37,218.43,218.29,218.415,90472.0,1058.0,218.356969
AMZN,2025-08-06 16:04:00+00:00,218.4,218.45,218.3729,218.405,69330.0,977.0,218.404719
AMZN,2025-08-06 16:05:00+00:00,218.4,218.4632,218.3,218.4,75041.0,1137.0,218.379275
AMZN,2025-08-06 16:06:00+00:00,218.4,218.5876,218.4,218.5,71728.0,1229.0,218.509713
AMZN,2025-08-06 16:07:00+00:00,218.5,218.71,218.49,218.65,186839.0,1938.0,218.638154
AMZN,2025-08-06 16:08:00+00:00,218.645,218.7572,218.63,218.68,139044.0,1454.0,218.695343
AMZN,2025-08-06 16:09:00+00:00,218.68,218.78,218.61,218.72,147936.0,1675.0,218.695501
AMZN,2025-08-06 16:10:00+00:00,218.73,218.86,218.64,218.665,150841.0,2037.0,218.779188
AMZN,2025-08-06 16:11:00+00:00,218.68,218.76,218.58,218.745,87296.0,1182.0,218.671953
AMZN,2025-08-06 16:12:00+00:00,218.74,218.86,218.7237,218.8201,96809.0,1431.0,218.798474
AMZN,2025-08-06 16:13:00+00:00,218.84,218.8654,218.65,218.77,130560.0,1710.0,218.775415
AMZN,2025-08-06 16:14:00+00:00,218.79,218.89,218.72,218.87,96138.0,1385.0,218.817159
AMZN,2025-08-06 16:15:00+00:00,218.865,219.0,218.76,219.0,227917.0,2588.0,218.936501
AMZN,2025-08-06 16:16:00+00:00,218.97,219.04,218.88,218.96,114659.0,1590.0,218.985333
AMZN,2025-08-06 16:17:00+00:00,218.96,219.015,218.91,218.925,58855.0,1046.0,218.967469
AMZN,2025-08-06 16:18:00+00:00,218.9195,219.01,218.91,218.99,100961.0,1292.0,218.971545
AMZN,2025-08-06 16:19:00+00:00,218.995,219.159,218.98,219.14,122815.0,1669.0,219.079918
AMZN,2025-08-06 16:20:00+00:00,219.15,219.2317,219.13,219.1815,105375.0,1516.0,219.182035
AMZN,2025-08-06 16:21:00+00:00,219.18,219.185,218.96,219.0109,95803.0,1440.0,219.086521
AMZN,2025-08-06 16:22:00+00:00,219.02,219.15,218.99,219.11,67480.0,1115.0,219.079363
AMZN,2025-08-06 16:23:00+00:00,219.11,219.13,219.01,219.04,73142.0,1170.0,219.068274
AMZN,2025-08-06 16:24:00+00:00,219.04,219.0508,218.91,219.04,116627.0,1530.0,219.00538
AMZN,2025-08-06 16:25:00+00:00,219.035,219.16,218.93,218.94,66789.0,1138.0,219.037835
AMZN,2025-08-06 16:26:00+00:00,218.95,218.985,218.84,218.91,109809.0,1262.0,218.918246
AMZN,2025-08-06 16:27:00+00:00,218.91,218.93,218.71,218.73,127434.0,1546.0,218.817516
AMZN,2025-08-06 16:28:00+00:00,218.7101,218.76,218.6503,218.705,110419.0,1183.0,218.706642
AMZN,2025-08-06 16:29:00+00:00,218.705,218.75,218.63,218.675,41183.0,809.0,218.677702
AMZN,2025-08-06 16:30:00+00:00,218.68,218.71,218.57,218.57,62073.0,941.0,218.627207
AMZN,2025-08-06 16:31:00+00:00,218.57,218.61,218.4,218.415,80054.0,1205.0,218.477283
AMZN,2025-08-06 16:32:00+00:00,218.425,218.82,218.42,218.8199,120570.0,1769.0,218.623774
AMZN,2025-08-06 16:33:00+00:00,218.81,218.89,218.74,218.86,63735.0,973.0,218.821074
AMZN,2025-08-06 16:34:00+00:00,218.86,218.89,218.7302,218.8201,67525.0,834.0,218.812497
AMZN,2025-08-06 16:35:00+00:00,218.85,219.08,218.85,219.05,127635.0,1626.0,218.978705
AMZN,2025-08-06 16:36:00+00:00,219.04,219.155,218.9901,219.155,49017.0,899.0,219.083224
AMZN,2025-08-06 16:37:00+00:00,219.14,219.2,219.0001,219.01,91239.0,1300.0,219.127147
AMZN,2025-08-06 16:38:00+00:00,219.02,219.02,218.82,218.84,49626.0,931.0,218.892577
AMZN,2025-08-06 16:39:00+00:00,218.83,218.97,218.82,218.955,42926.0,719.0,218.889472
AMZN,2025-08-06 16:40:00+00:00,218.95,219.1,218.95,219.01,41835.0,778.0,219.023243
AMZN,2025-08-06 16:41:00+00:00,219.015,219.0999,218.99,219.01,59203.0,1336.0,219.055136
AMZN,2025-08-06 16:42:00+00:00,219.02,219.02,218.8816,218.9,34197.0,1976.0,218.940367
AMZN,2025-08-06 16:43:00+00:00,218.91,219.04,218.85,218.9297,65843.0,1995.0,218.948941
AMZN,2025-08-06 16:44:00+00:00,218.915,219.05,218.89,218.92,87207.0,1813.0,218.964471
AMZN,2025-08-06 16:45:00+00:00,218.94,219.2,218.88,219.03,119950.0,1817.0,219.030309
AMZN,2025-08-06 16:46:00+00:00,219.01,219.0556,218.945,219.02,45083.0,940.0,219.009257
AMZN,2025-08-06 16:47:00+00:00,219.015,219.15,219.015,219.125,57957.0,823.0,219.085738
AMZN,2025-08-06 16:48:00+00:00,219.15,219.245,219.09,219.23,80569.0,1068.0,219.176612
AMZN,2025-08-06 16:49:00+00:00,219.23,219.31,219.16,219.1968,109852.0,1399.0,219.240187
AMZN,2025-08-06 16:50:00+00:00,219.2,219.21,219.09,219.18,84886.0,964.0,219.146017
AMZN,2025-08-06 16:51:00+00:00,219.1684,219.395,219.16,219.37,89207.0,940.0,219.308869
AMZN,2025-08-06 16:52:00+00:00,219.37,219.58,219.37,219.5335,127660.0,1454.0,219.468361
AMZN,2025-08-06 16:53:00+00:00,219.54,219.71,219.54,219.705,82365.0,1074.0,219.623546
AMZN,2025-08-06 16:54:00+00:00,219.7,219.71,219.52,219.62,79307.0,1124.0,219.600595
AMZN,2025-08-06 16:55:00+00:00,219.62,219.7,219.56,219.6238,64776.0,1006.0,219.620477
AMZN,2025-08-06 16:56:00+00:00,219.63,219.87,219.61,219.87,124906.0,1676.0,219.746322
AMZN,2025-08-06 16:57:00+00:00,219.88,219.91,219.78,219.87,108247.0,1557.0,219.838002
AMZN,2025-08-06 16:58:00+00:00,219.8799,219.895,219.715,219.72,87330.0,1069.0,219.82653
AMZN,2025-08-06 16:59:00+00:00,219.72,219.83,219.71,219.81,53655.0,821.0,219.771903
AMZN,2025-08-06 17:00:00+00:00,219.83,220.13,219.82,220.0968,359524.0,3969.0,219.989667
AMZN,2025-08-06 17:01:00+00:00,220.09,220.1865,220.0,220.09,171975.0,1944.0,220.083119
AMZN,2025-08-06 17:02:00+00:00,220.07,220.07,219.85,219.8848,125176.0,1738.0,219.961369
AMZN,2025-08-06 17:03:00+00:00,219.8601,220.02,219.83,219.96,76230.0,1334.0,219.928397
AMZN,2025-08-06 17:04:00+00:00,219.9553,220.03,219.94,220.0134,51861.0,858.0,219.992029
AMZN,2025-08-06 17:05:00+00:00,220.0001,220.0138,219.82,219.89,68815.0,1026.0,219.910518
AMZN,2025-08-06 17:06:00+00:00,219.91,219.9496,219.6,219.655,114185.0,1329.0,219.790403
AMZN,2025-08-06 17:07:00+00:00,219.66,219.75,219.55,219.565,88358.0,1163.0,219.638771
AMZN,2025-08-06 17:08:00+00:00,219.5799,219.91,219.54,219.84,133856.0,1729.0,219.723015
AMZN,2025-08-06 17:09:00+00:00,219.84,219.95,219.81,219.9,81704.0,1010.0,219.887014
AMZN,2025-08-06 17:10:00+00:00,219.92,219.93,219.77,219.81,91519.0,1195.0,219.849101
AMZN,2025-08-06 17:11:00+00:00,219.8201,219.922,219.81,219.83,71629.0,1066.0,219.859925
AMZN,2025-08-06 17:12:00+00:00,219.84,219.8596,219.75,219.8135,56076.0,952.0,219.794282
AMZN,2025-08-06 17:13:00+00:00,219.8,219.88,219.76,219.88,48066.0,863.0,219.823501
AMZN,2025-08-06 17:14:00+00:00,219.8916,219.93,219.7701,219.92,79406.0,1076.0,219.862174
AMZN,2025-08-06 17:15:00+00:00,219.94,219.99,219.9,219.91,85490.0,1194.0,219.923459
AMZN,2025-08-06 17:16:00+00:00,219.9,220.08,219.89,220.06,107950.0,1322.0,220.005254
AMZN,2025-08-06 17:17:00+00:00,220.06,220.16,220.02,220.1298,101782.0,1242.0,220.081353
AMZN,2025-08-06 17:18:00+00:00,220.13,220.13,220.0,220.0701,53510.0,804.0,220.069347
AMZN,2025-08-06 17:19:00+00:00,220.084,220.24,220.084,220.24,94233.0,1122.0,220.178615
AMZN,2025-08-06 17:20:00+00:00,220.24,220.36,220.23,220.36,112042.0,1348.0,220.308901
AMZN,2025-08-06 17:21:00+00:00,220.37,220.45,220.3,220.44,118131.0,1397.0,220.391944
AMZN,2025-08-06 17:22:00+00:00,220.4301,220.77,220.43,220.76,230840.0,2782.0,220.587263
AMZN,2025-08-06 17:23:00+00:00,220.74,220.91,220.74,220.79,181597.0,2128.0,220.81278
AMZN,2025-08-06 17:24:00+00:00,220.79,220.79,220.5501,220.6826,144504.0,1721.0,220.677711
AMZN,2025-08-06 17:25:00+00:00,220.7,220.7593,220.59,220.64,119590.0,1709.0,220.673548
AMZN,2025-08-06 17:26:00+00:00,220.64,220.76,220.5801,220.67,119361.0,1444.0,220.684756
AMZN,2025-08-06 17:27:00+00:00,220.67,220.88,220.67,220.79,81296.0,1092.0,220.78198
AMZN,2025-08-06 17:28:00+00:00,220.81,220.88,220.76,220.7868,89456.0,1262.0,220.813245
AMZN,2025-08-06 17:29:00+00:00,220.7831,220.845,220.755,220.81,66872.0,1029.0,220.800875
AMZN,2025-08-06 17:30:00+00:00,220.8,220.9,220.786,220.8,116502.0,1410.0,220.843137
AMZN,2025-08-06 17:31:00+00:00,220.8,220.92,220.64,220.86,120805.0,1716.0,220.796538
AMZN,2025-08-06 17:32:00+00:00,220.87,221.0,220.8301,220.9699,152510.0,2212.0,220.960723
AMZN,2025-08-06 17:33:00+00:00,220.97,221.185,220.97,221.145,219689.0,2307.0,221.08355
AMZN,2025-08-06 17:34:00+00:00,221.15,221.26,221.05,221.065,150991.0,1850.0,221.18084
AMZN,2025-08-06 17:35:00+00:00,221.08,221.12,221.015,221.04,92898.0,1430.0,221.061564
AMZN,2025-08-06 17:36:00+00:00,221.035,221.13,220.9975,221.07,109670.0,1490.0,221.055903
AMZN,2025-08-06 17:37:00+00:00,221.08,221.26,221.06,221.15,117552.0,1498.0,221.178808
AMZN,2025-08-06 17:38:00+00:00,221.15,221.31,221.0801,221.2598,131523.0,1556.0,221.185824
AMZN,2025-08-06 17:39:00+00:00,221.26,221.3,221.1401,221.28,109754.0,1369.0,221.234121
AMZN,2025-08-06 17:40:00+00:00,221.27,221.35,221.15,221.305,128895.0,1519.0,221.28178
AMZN,2025-08-06 17:41:00+00:00,221.3199,221.43,221.299,221.42,169389.0,1515.0,221.362618
AMZN,2025-08-06 17:42:00+00:00,221.42,221.45,221.34,221.425,134402.0,1523.0,221.394418
AMZN,2025-08-06 17:43:00+00:00,221.425,221.61,221.42,221.54,114592.0,1527.0,221.488668
AMZN,2025-08-06 17:44:00+00:00,221.5328,221.64,221.53,221.63,117307.0,1465.0,221.586719
AMZN,2025-08-06 17:45:00+00:00,221.63,221.67,221.45,221.525,142831.0,1639.0,221.597922
AMZN,2025-08-06 17:46:00+00:00,221.5284,221.5429,221.33,221.45,116572.0,1526.0,221.434177
AMZN,2025-08-06 17:47:00+00:00,221.45,221.49,221.399,221.4099,83393.0,1263.0,221.453075
AMZN,2025-08-06 17:48:00+00:00,221.3934,221.556,221.37,221.475,89987.0,1109.0,221.46689
AMZN,2025-08-06 17:49:00+00:00,221.481,221.51,221.37,221.4006,89344.0,1223.0,221.412551
AMZN,2025-08-06 17:50:00+00:00,221.405,221.48,221.37,221.4,76459.0,1045.0,221.431081
AMZN,2025-08-06 17:51:00+00:00,221.39,221.3901,221.23,221.285,123873.0,1608.0,221.308611
AMZN,2025-08-06 17:52:00+00:00,221.285,221.361,221.18,221.32,136919.0,1420.0,221.247357
AMZN,2025-08-06 17:53:00+00:00,221.3201,221.34,221.11,221.1292,149012.0,1545.0,221.228795
AMZN,2025-08-06 17:54:00+00:00,221.12,221.1372,220.8845,220.9199,163620.0,1878.0,220.995821
AMZN,2025-08-06 17:55:00+00:00,220.91,221.1499,220.78,221.13,159405.0,1696.0,220.941698
AMZN,2025-08-06 17:56:00+00:00,221.12,221.24,221.0601,221.095,94377.0,1239.0,221.143943
AMZN,2025-08-06 17:57:00+00:00,221.095,221.14,221.06,221.115,77928.0,1156.0,221.098204
AMZN,2025-08-06 17:58:00+00:00,221.115,221.23,221.11,221.2,100172.0,1192.0,221.174248
AMZN,2025-08-06 17:59:00+00:00,221.2,221.36,221.08,221.1,117197.0,1529.0,221.248061
AMZN,2025-08-06 18:00:00+00:00,221.11,221.21,221.02,221.1455,74347.0,1076.0,221.115411
AMZN,2025-08-06 18:01:00+00:00,221.13,221.17,221.085,221.12,53678.0,836.0,221.125635
AMZN,2025-08-06 18:02:00+00:00,221.11,221.42,221.11,221.41,72496.0,1087.0,221.282339
AMZN,2025-08-06 18:03:00+00:00,221.42,221.44,221.33,221.405,119964.0,1396.0,221.396204
AMZN,2025-08-06 18:04:00+00:00,221.405,221.445,221.286,221.289,109066.0,1423.0,221.375416
AMZN,2025-08-06 18:05:00+00:00,221.28,221.39,221.24,221.295,81108.0,1047.0,221.3228
